,Unnamed: 0,run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
4715,4715,78,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-09-22,2025-08-28,2025-08-29,2025-08-29,4,10,76,d-no-skew,10
4716,4716,79,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-27,2025-08-28,2025-08-28,4,10,76,d-no-skew,10
4717,4717,79,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-27,2025-08-28,2025-08-28,4,10,76,d-no-skew,10
4718,4718,80,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-09-20,2025-08-26,2025-08-27,2025-08-27,4,10,76,d-no-skew,10
4719,4719,80,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-09-20,2025-08-26,2025-08-27,2025-08-27,4,10,76,d-no-skew,10
4720,4720,81,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-17,2025-08-25,2025-08-26,2025-08-26,4,10,76,d-no-skew,10
4721,4721,81,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-09-17,2025-08-25,2025-08-26,2025-08-26,4,10,76,d-no-skew,10
4722,4722,82,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-09-16,2025-08-22,2025-08-25,2025-08-25,4,10,76,d-no-skew,10
4723,4723,82,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-09-16,2025-08-22,2025-08-25,2025-08-25,4,10,76,d-no-skew,10
4724,4724,83,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-09-15,2025-08-21,2025-08-22,2025-08-22,4,10,76,d-no-skew,10
4725,4725,83,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-09-15,2025-08-21,2025-08-22,2025-08-22,4,10,76,d-no-skew,10
4726,4726,84,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-14,2025-08-20,2025-08-21,2025-08-21,4,10,76,d-no-skew,10
4727,4727,84,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-09-14,2025-08-20,2025-08-21,2025-08-21,4,10,76,d-no-skew,10
4728,4728,85,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-13,2025-08-19,2025-08-20,2025-08-20,4,10,76,d-no-skew,10
4729,4729,85,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-09-13,2025-08-19,2025-08-20,2025-08-20,4,10,76,d-no-skew,10
4730,4730,86,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-09-10,2025-08-18,2025-08-19,2025-08-19,4,10,76,d-no-skew,10
4731,4731,86,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-09-10,2025-08-18,2025-08-19,2025-08-19,4,10,76,d-no-skew,10
4732,4732,87,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-09-09,2025-08-15,2025-08-18,2025-08-18,4,10,76,d-no-skew,10
4733,4733,87,random_forest,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-09-09,2025-08-15,2025-08-18,2025-08-18,4,10,76,d-no-skew,10
4734,4734,88,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-09-08,2025-08-14,2025-08-15,2025-08-15,4,10,76,d-no-skew,10
4735,4735,88,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-09-08,2025-08-14,2025-08-15,2025-08-15,4,10,76,d-no-skew,10
4736,4736,89,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-09-07,2025-08-13,2025-08-14,2025-08-14,4,10,76,d-no-skew,10
4737,4737,89,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-09-07,2025-08-13,2025-08-14,2025-08-14,4,10,76,d-no-skew,10
4738,4738,90,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-09-03,2025-08-12,2025-08-13,2025-08-13,4,10,76,d-no-skew,10
4739,4739,90,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-09-03,2025-08-12,2025-08-13,2025-08-13,4,10,76,d-no-skew,10
4740,4740,91,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-09-02,2025-08-11,2025-08-12,2025-08-12,4,10,76,d-no-skew,10
4741,4741,91,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-09-02,2025-08-11,2025-08-12,2025-08-12,4,10,76,d-no-skew,10
4742,4742,92,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-09-01,2025-08-08,2025-08-11,2025-08-11,4,10,76,d-no-skew,10
4743,4743,92,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-09-01,2025-08-08,2025-08-11,2025-08-11,4,10,76,d-no-skew,10
4744,4744,93,xgboost,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-08-31,2025-08-07,2025-08-08,2025-08-08,4,10,76,d-no-skew,10
4745,4745,93,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-31,2025-08-07,2025-08-08,2025-08-08,4,10,76,d-no-skew,10
4746,4746,94,xgboost,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-08-30,2025-08-06,2025-08-07,2025-08-07,4,10,76,d-no-skew,10
4747,4747,94,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-30,2025-08-06,2025-08-07,2025-08-07,4,10,76,d-no-skew,10
4748,4748,95,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-27,2025-08-05,2025-08-06,2025-08-06,4,10,76,d-no-skew,10
4749,4749,95,random_forest,1,0.9,0.0,1,0,1,0.0,1.0,980,2021-08-27,2025-08-05,2025-08-06,2025-08-06,4,10,76,d-no-skew,10
4750,4750,96,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-26,2025-08-04,2025-08-05,2025-08-05,4,10,76,d-no-skew,10
4751,4751,96,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-26,2025-08-04,2025-08-05,2025-08-05,4,10,76,d-no-skew,10
4752,4752,97,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-08-01,2025-08-04,2025-08-04,4,10,76,d-no-skew,10
4753,4753,97,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-08-01,2025-08-04,2025-08-04,4,10,76,d-no-skew,10
4754,4754,98,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-31,2025-08-01,2025-08-01,4,10,76,d-no-skew,10
4755,4755,98,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-31,2025-08-01,2025-08-01,4,10,76,d-no-skew,10
4756,4756,99,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-23,2025-07-30,2025-07-31,2025-07-31,4,10,76,d-no-skew,10
4757,4757,99,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-23,2025-07-30,2025-07-31,2025-07-31,4,10,76,d-no-skew,10
4758,4758,100,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-20,2025-07-29,2025-07-30,2025-07-30,4,10,76,d-no-skew,10
4759,4759,100,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-20,2025-07-29,2025-07-30,2025-07-30,4,10,76,d-no-skew,10
4760,4760,101,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-19,2025-07-28,2025-07-29,2025-07-29,4,10,76,d-no-skew,10
4761,4761,101,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-19,2025-07-28,2025-07-29,2025-07-29,4,10,76,d-no-skew,10
4762,4762,102,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-18,2025-07-25,2025-07-28,2025-07-28,4,10,76,d-no-skew,10
4763,4763,102,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-18,2025-07-25,2025-07-28,2025-07-28,4,10,76,d-no-skew,10
4764,4764,103,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,10,76,d-no-skew,10
4765,4765,103,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,10,76,d-no-skew,10
4766,4766,104,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,10,76,d-no-skew,10
4767,4767,104,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,10,76,d-no-skew,10
4768,4768,105,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,10,76,d-no-skew,10
4769,4769,105,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,10,76,d-no-skew,10
4770,4770,106,xgboost,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,10,76,d-no-skew,10
4771,4771,106,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,10,76,d-no-skew,10
4772,4772,107,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,10,76,d-no-skew,10
4773,4773,107,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,10,76,d-no-skew,10
4774,4774,108,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,10,76,d-no-skew,10
4775,4775,108,random_forest,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,10,76,d-no-skew,10
4776,4776,109,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,10,76,d-no-skew,10
4777,4777,109,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,10,76,d-no-skew,10
4778,4778,110,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,10,76,d-no-skew,10
4779,4779,110,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,10,76,d-no-skew,10
4780,4780,111,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,10,76,d-no-skew,10
4781,4781,111,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,10,76,d-no-skew,10
4782,4782,112,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,10,76,d-no-skew,10
4783,4783,112,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,10,76,d-no-skew,10
4784,4784,113,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,10,76,d-no-skew,10
4785,4785,113,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,10,76,d-no-skew,10
4786,4786,114,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,10,76,d-no-skew,10
4787,4787,114,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,10,76,d-no-skew,10
4788,4788,115,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,10,76,d-no-skew,10
4789,4789,115,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,10,76,d-no-skew,10
4790,4790,116,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,10,76,d-no-skew,10
4791,4791,116,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,10,76,d-no-skew,10
4792,4792,117,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,10,76,d-no-skew,10
4793,4793,117,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,10,76,d-no-skew,10
4794,4794,118,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,10,76,d-no-skew,10
4795,4795,118,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,10,76,d-no-skew,10
4796,4796,119,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,10,76,d-no-skew,10
4797,4797,119,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,10,76,d-no-skew,10
4798,4798,120,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,10,76,d-no-skew,10
4799,4799,120,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,10,76,d-no-skew,10
4800,4800,121,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,10,76,d-no-skew,10
4801,4801,121,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,10,76,d-no-skew,10
4802,4802,122,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,10,76,d-no-skew,10
4803,4803,122,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,10,76,d-no-skew,10
4804,4804,123,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,10,76,d-no-skew,10
4805,4805,123,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,10,76,d-no-skew,10
4806,4806,124,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,10,76,d-no-skew,10
4807,4807,124,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,10,76,d-no-skew,10
4808,4808,125,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,10,76,d-no-skew,10
4809,4809,125,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,10,76,d-no-skew,10
4810,4810,126,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,10,76,d-no-skew,10
4811,4811,126,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,10,76,d-no-skew,10
4812,4812,127,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,10,76,d-no-skew,10
4813,4813,127,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,10,76,d-no-skew,10
4814,4814,128,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,10,76,d-no-skew,10
4815,4815,128,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,10,76,d-no-skew,10
4816,4816,129,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,10,76,d-no-skew,10
4817,4817,129,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,10,76,d-no-skew,10
4818,4818,130,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,10,76,d-no-skew,10
4819,4819,130,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,10,76,d-no-skew,10
4820,4820,131,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,10,76,d-no-skew,10
4821,4821,131,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,10,76,d-no-skew,10
4822,4822,132,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,10,76,d-no-skew,10
4823,4823,132,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,10,76,d-no-skew,10
4824,4824,133,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,10,76,d-no-skew,10
4825,4825,133,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,10,76,d-no-skew,10
4826,4826,134,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,10,76,d-no-skew,10
4827,4827,134,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,10,76,d-no-skew,10
4828,4828,135,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,10,76,d-no-skew,10
4829,4829,135,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,10,76,d-no-skew,10
4830,4830,136,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,10,76,d-no-skew,10
4831,4831,136,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,10,76,d-no-skew,10
4832,4832,137,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,10,76,d-no-skew,10
4833,4833,137,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,10,76,d-no-skew,10
4834,4834,138,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,10,76,d-no-skew,10
4835,4835,138,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,10,76,d-no-skew,10
4836,4836,139,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,10,76,d-no-skew,10
4837,4837,139,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,10,76,d-no-skew,10
4838,4838,140,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,10,76,d-no-skew,10
4839,4839,140,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,10,76,d-no-skew,10
4840,4840,141,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,10,76,d-no-skew,10
4841,4841,141,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,10,76,d-no-skew,10
4842,4842,142,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,10,76,d-no-skew,10
4843,4843,142,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,10,76,d-no-skew,10
4844,4844,143,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,10,76,d-no-skew,10
4845,4845,143,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,10,76,d-no-skew,10
4846,4846,144,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,10,76,d-no-skew,10
4847,4847,144,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,10,76,d-no-skew,10
4848,4848,145,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,10,76,d-no-skew,10
4849,4849,145,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,10,76,d-no-skew,10
4850,4850,146,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,10,76,d-no-skew,10
4851,4851,146,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,10,76,d-no-skew,10
4852,4852,147,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,10,76,d-no-skew,10
4853,4853,147,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,10,76,d-no-skew,10
4854,4854,148,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,10,76,d-no-skew,10
4855,4855,148,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,10,76,d-no-skew,10
